timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,profit_bps,net_profit_bps,latency_ns,decision
306956660402800,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,37400,3
306956658494000,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,30800,3
306956658494700,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,31500,3
306956660408000,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,42600,3
306956660409800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,44400,3
306956658495500,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,32300,3
306956675384400,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,9200,3
306956660415400,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,50000,3
306956658502800,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,39600,3
306956675386400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,11200,3
306956660416100,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,50700,3
306956658503300,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,40100,3
306956675390400,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,15200,3
306956660417000,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,51600,3
306956675393000,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,17800,3
306956660441100,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,75700,3
306956675398500,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,23300,3
306956660441800,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,76400,3
306956675417500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,42300,3
306956687820400,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,13000,3
306956675426900,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,51700,3
306956687822900,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,15500,3
306956675433400,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,58200,3
306956687826500,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,19100,3
306956675434300,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,59100,3
306956687842200,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,34800,3
306956675435200,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,60000,3
306956687846800,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,39400,3
306956675446100,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,70900,3
306956687850400,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,43000,3
306956675446600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,71400,3
306956687851800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,44400,3
306956701091500,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7800,3
306956687857500,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,50100,3
306956701093100,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9400,3
306956687858200,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,50800,3
306956701095800,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,12100,3
306956687858900,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,51500,3
306956701098200,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14500,3
306956687866800,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,59400,3
306956701102900,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,19200,3
306956687867600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,60200,3
306956701107600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,23900,3
306956701108800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,25100,3
306956701114300,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,30600,3
306956701115000,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,31300,3
306956701115800,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,32100,3
306956701122900,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,39200,3
306956701123400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,39700,3
306956721317300,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,17300,3
306956721320400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,20400,3
306956721338500,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,38500,3
306956721545400,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,245400,3
306956721764500,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,464500,3
306956721776500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,476500,3
306956721781000,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,481000,3
306956721891900,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,591900,3
306956721897200,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,597200,3
306956721899900,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,599900,3
306956721913400,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,613400,3
306956721914000,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,614000,3
306956733774200,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7700,3
306956733775600,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9100,3
306956733778200,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,11700,3
306956733780600,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14100,3
306956737319600,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,10000,3
306956733784200,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,17700,3
306956737322400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,12800,3
306956733787800,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,21300,3
306956737328400,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,18800,3
306956733789100,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,22600,3
306956737335400,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,25800,3
306956733794700,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,28200,3
306956737341300,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,31700,3
306956733795300,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,28800,3
306956737369500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,59900,3
306956733796100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,29600,3
306956737374100,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,64500,3
306956733803400,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,36900,3
306956737383100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,73500,3
306956733803800,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,37300,3
306956737384400,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,74800,3
306956753274000,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,9500,3
306956737385900,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,76300,3
306956753276400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,11900,3
306956737399200,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,89600,3
306956753280900,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,16400,3
306956737399900,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,90300,3
306956753283300,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,18800,3
306956762789300,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7600,3
306956753286900,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,22400,3
306956762790700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9000,3
306956753291600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,27100,3
306956762793300,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,11600,3
306956753293000,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,28500,3
306956762795700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14000,3
306956753298100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,33600,3
306956762799300,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,17600,3
306956753298800,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,34300,3
306956753306100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,41600,3
306956762803100,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,21400,3
306956762804300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6306956753320200,,0.0BTCUSDT,,22600kraken,,3bybit
,49810.21,51070.86,253.1,0.0,55700,3
306956753320800,BTCUSDT,bybit,kraken,48764.27,50204.24306956762809800,,295.3BTCUSDT,,kraken,binance0.0,,5630049810.21,,50114.973,
61.2,0.0,28100,3
306956762810500,BTCUSDT,binance,bybit,49807.64,51070.86306956779333400,253.6,,BTCUSDT0.0,28800,,coinbase,binance3,
49821.00,50114.97,59.0,0.0,8100,3
306956762811300,BTCUSDT,bybit,binance,30695677933510048764.27,,BTCUSDT50114.97,binance,coinbase,,276.9949807.64,,0.0050116.04,,2960061.9,,30.0
,9800,3
306956762818600,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,36900,3
306956779337500,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,12200,3
306956762819100,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,37400,3
306956785209600,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7600,3
306956779339800,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14500,3
306956785211200,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9200,3
306956779343400,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,18100,3
306956785214400,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,12400,3
306956779347000,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,21700,3
306956785216900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14900,3
306956779348200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,22900,3
306956785221000,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,19000,3
306956779355500,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,30200,3
306956785225500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,23500,3
306956779357000,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,31700,3
306956785226900,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,24900,3
306956779358300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,33000,3
306956785231800,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,29800,3
306956779370500,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,45200,3
306956785232400,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,30400,3
306956779371500,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,46200,3
306956785233100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,31100,3
306956785255200,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,53200,3
306956785259400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,57400,3
306956809355100,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,8800,3
306956809356800,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,10500,3
306956809359400,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,13100,3
306956809361700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,15400,3
306956809365200,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,18900,3
306956809368800,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,22500,3
306956809370200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,23900,3
306956809375000,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,28700,3
306956809375600,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,29300,3
306956809376300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,30000,3
306956809383800,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,37500,3
306956809384500,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,38200,3
306956848980600,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,20300,3
306956849299100,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,9600,3
306956849303000,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,13500,3
306956848984200,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,23900,3
306956849308200,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,18700,3
306956848993600,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,33300,3
306956849315400,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,25900,3
306956848996600,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,36300,3
306956849320900,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,31400,3
306956849001300,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,41000,3
306956849327600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,38100,3
306956849005500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,45200,3
306956849330600,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,41100,3
306956849007200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,46900,3
306956849336900,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,47400,3
306956849014400,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,54100,3
306956849337600,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,48100,3
306956849338700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,49200,3
306956849015200,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,54900,3
306956849348500,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,59000,3
306956849016100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,55800,3
306956849024600,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,64300,3
306956849349200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,59700,3
306956849025200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,64900,3
306956875823600,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7400,3
306956876678900,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,6300,3
306956875825300,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9100,3
306956876680300,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,7700,3
306956875827800,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,11600,3
306956876682800,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,10200,3
306956875830100,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,13900,3
306956881016200,306956881038800BTCUSDT,,coinbaseBTCUSDT,,coinbase,binance,binance49821.00,,49821.0050114.97,,59.050115.0,,0.059.0,,22000.0,3,
7500,3
306956876685300,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,12700,3
306956881039800,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,3200,3
306956875833800,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,17600,3
306956881018200,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9500,3
306956876689300,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,16700,3
306956881052700,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,16100,3
306956875837500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,21300,3
306956881022100,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,13400,3
306956876692900,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,20300,3
306956875838900,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,22700,3
306956881061800,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,25200,3
306956881024500,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,15800,3
306956876694200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,21600,3
306956875843900,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,27700,3
306956876699100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,26500,3
306956881071500,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,34900,3
306956881047100,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,38400,3
306956876699700,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,27100,3
306956875844600,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,28400,3
306956881081000,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,44400,3
306956881055400,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,46700,3
306956875845300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,29100,3
306956876700400,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,27800,3
306956881084300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,47700,3
306956876707900,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,35300,3
306956881060900,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,52200,3
306956875853300,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,37100,3
306956876708400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,35800,3
306956881098300,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,61700,3
306956875853900,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,37700,3
306956881089200,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,80500,3
306956881100100,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,63500,3
306956881091800,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,83100,3
306956881102700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,66100,3
306956881094100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,85400,3
306956881132400,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,95800,3
306956881128400,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,119700,3
306956881129900,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,121200,3
306956881133600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,97000,3
306956927010100,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,8100,3
306956927970900,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,6100,3
306956927011700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9700,3
306956927972400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,7600,3
306956927014300,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,12300,3
306956927974900,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,10100,3
306956927016900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14900,3
306956927977400,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,12600,3
306956927020800,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,18800,3
306956927980900,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,16100,3
306956927024300,BTCUSDT,bybit,coinbase,48764.27306956927984900,,50116.04BTCUSDT,,bybit277.2,,0.0coinbase,,48764.2722300,,50116.043,
277.2,0.0,20100,3
306956927986200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,21400,3
306956927025800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,23800,3
306956927991000,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,26200,3
306956927031500,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,29500,3
306956927991700,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,26900,3
306956927032100,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,30100,3
306956927992400,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,27600,3
306956927033100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,31100,3
306956927999900,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,35100,3
306956927040900,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,38900,3
306956928001300,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,36500,3
306956927041400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,39400,3
306956973833500,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,17200,3
306956973836200,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,19900,3
306956973844000,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,27700,3
306956973846900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,30600,3
306956973850400,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,34100,3
306956973854000,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,37700,3
306956973855400,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,39100,3
306956973862700,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,46400,3
306956973863300,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,47000,3
306956973864100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,47800,3
306956973871300,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,55000,3
306956973871800,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,55500,3
306956984991300,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7800,3
306956984992700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9200,3
306956984995500,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,12000,3
306956988955500,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,40500,3
306956984998200,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14700,3
306956988960500,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,45500,3
306956985001600,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,18100,3
306956988976600,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,61600,3
306956985005300,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,21800,3
306956988985900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,70900,3
306956985006500,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,23000,3
306956988995500,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,80500,3
306956985012000,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,28500,3
306956988999300,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,84300,3
306956985012600,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,29100,3
306956989002300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,87300,3
306956985013400,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,29900,3
306956989008000,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,93000,3
306956985040000,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,56500,3
306956985041100,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,57600,3
306956989008700,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,93700,3
306956989009500,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,94500,3
306956989018900,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,103900,3
306956989019400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,104400,3
306957011424300,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7800,3
306957011425700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9200,3
306957011428400,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,11900,3
306957011430900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14400,3
306957011434400,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,17900,3
306957011438000,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,21500,3
306957011439300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,22800,3
306957011444300,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,27800,3
306957011444900,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,28400,3
306957011445700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,29200,3
306957019599000,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,16400,3
306957011453200,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,36700,3
306957019602500,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,19900,3
306957011453700,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,37200,3
306957019606100,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,23500,3
306957019663500,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,80900,3
306957019668200,BTCUSDT,coinbase,bybit,49821.00,51070.86,250.9,0.0,85600,3
306957019671900,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,89300,3
306957019673500,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,90900,3
306957019678800,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,96200,3
306957019679500,BTCUSDT,binance,bybit,49807.64,51070.86,253.6,0.0,96900,3
306957019680400,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,97800,3
306957019688400,BTCUSDT,kraken,bybit,49810.21,51070.86,253.1,0.0,105800,3
306957019688900,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,106300,3
306957035010500,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7800,3
306957035745500,BTCUSDT,coinbase,binance,49821.00,50114.97,59.0,0.0,7100,3
306957035011900,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9200,3
306957035747300,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,8900,3
306957035014600,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,11900,3
306957035752200,BTCUSDT,coinbase,kraken,49821.00,50204.24,76.9,0.0,13800,3
306957035017100,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14400,3
306957035754800,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,16400,3
